company,base_date,base_close,target_date,horizon,actual_close,predicted_close,actual_ret,predicted_ret,actual_dir,predicted_dir,hit
"Tesla, Inc.",2024-07-10,263.26,2024-07-16,4,256.56,265.5749357420535,-0.02545012535136363,0.00879334400233053,down,up,0.0
"Tesla, Inc.",2024-07-10,263.26,2024-07-17,5,248.5,263.2555926647512,-0.05606624629643695,-1.6741378290662773e-05,down,flat,0.0
"Tesla, Inc.",2024-07-11,241.03,2024-07-12,1,248.23,251.512188845984,0.029871800190847564,0.04348914594027305,up,up,1.0
"Tesla, Inc.",2024-07-11,241.03,2024-07-15,2,252.64,252.87998623471827,0.048168277807741716,0.04916394737052762,up,up,1.0
"Tesla, Inc.",2024-07-11,241.03,2024-07-16,3,256.56,251.81917163448853,0.06443181346720325,0.04476277490141694,up,up,1.0
"Tesla, Inc.",2024-07-11,241.03,2024-07-17,4,248.5,249.6149316214622,0.030991992698004393,0.035617689173390046,up,up,1.0
"Tesla, Inc.",2024-07-11,241.03,2024-07-18,5,247.83,247.89760475126494,0.02821225573580057,0.028492738461041923,up,up,1.0
"Tesla, Inc.",2024-07-12,248.23,2024-07-15,1,252.64,241.53939426912527,0.017765781734681532,-0.02695325194728567,up,down,0.0
"Tesla, Inc.",2024-07-12,248.23,2024-07-16,2,256.56,241.60559595360212,0.033557587721065193,-0.026686557009216738,up,down,0.0
"Tesla, Inc.",2024-07-12,248.23,2024-07-17,3,248.5,238.97515875026434,0.0010877009225315644,-0.03728333098229726,flat,down,0.0
"Tesla, Inc.",2024-07-12,248.23,2024-07-18,4,247.83,237.22350802152025,-0.0016114087741206835,-0.044339894366030475,flat,down,0.0
"Tesla, Inc.",2024-07-12,248.23,2024-07-19,5,239.2,237.2392061176681,-0.0363775530757765,-0.044276654241356406,down,down,1.0
"Tesla, Inc.",2024-07-15,252.64,2024-07-16,1,256.56,262.223739142409,0.015516149461684675,0.03793436962638142,up,up,1.0
"Tesla, Inc.",2024-07-15,252.64,2024-07-17,2,248.5,257.9514647930792,-0.016386953768207674,0.021023847344360396,down,up,0.0
"Tesla, Inc.",2024-07-15,252.64,2024-07-18,3,247.83,257.164358643133,-0.01903894870170984,0.01790832268497879,down,up,0.0
"Tesla, Inc.",2024-07-15,252.64,2024-07-19,4,239.2,257.40180364338903,-0.0531982267257758,0.018848177815821106,down,up,0.0
"Tesla, Inc.",2024-07-15,252.64,2024-07-22,5,251.51,258.0631319541515,-0.004472767574414168,0.02146584845690124,down,up,0.0
"Tesla, Inc.",2024-07-16,256.56,2024-07-17,1,248.5,248.53746458922606,-0.031415653258497045,-0.031269626640060576,down,down,1.0
"Tesla, Inc.",2024-07-16,256.56,2024-07-18,2,247.83,248.2870452956447,-0.03402712815715618,-0.032245691862937714,down,down,1.0
"Tesla, Inc.",2024-07-16,256.56,2024-07-19,3,239.2,247.05299473617987,-0.06766448394137829,-0.03705568001177165,down,down,1.0
"Tesla, Inc.",2024-07-16,256.56,2024-07-22,4,251.51,248.603220831604,-0.01968350483317747,-0.031013326973791694,down,down,1.0
"Tesla, Inc.",2024-07-16,256.56,2024-07-23,5,246.38,246.33559862224632,-0.03967882756470224,-0.03985189186838821,down,down,1.0
"Tesla, Inc.",2024-07-17,248.5,2024-07-18,1,247.83,251.8061178965324,-0.0026961770623741953,0.013304297370351763,down,up,0.0
"Tesla, Inc.",2024-07-17,248.5,2024-07-19,2,239.2,250.24728598866858,-0.03742454728370226,0.007031331946352433,down,up,0.0
"Tesla, Inc.",2024-07-17,248.5,2024-07-22,3,251.51,251.34500247600485,0.012112676056337991,0.01144870211671972,up,up,1.0
"Tesla, Inc.",2024-07-17,248.5,2024-07-23,4,246.38,249.7847801379851,-0.008531187122736436,0.005170141400342491,down,up,0.0
"Tesla, Inc.",2024-07-17,248.5,2024-07-24,5,215.99,251.5015039661359,-0.13082494969818909,0.012078486785255187,down,up,0.0
"Tesla, Inc.",2024-07-18,247.83,2024-07-19,1,239.2,251.26553983913928,-0.034822257192430386,0.013862485732717051,down,up,0.0
"Tesla, Inc.",2024-07-18,247.83,2024-07-22,2,251.51,252.19023419929044,0.0148488883508856,0.017593649676352463,up,up,1.0
"Tesla, Inc.",2024-07-18,247.83,2024-07-23,3,246.38,250.23029457151478,-0.005850784812169701,0.009685246223277098,down,up,0.0
"Tesla, Inc.",2024-07-18,247.83,2024-07-24,4,215.99,252.3879737784723,-0.12847516442722834,0.0183915336257607,down,up,0.0
"Tesla, Inc.",2024-07-18,247.83,2024-07-25,5,220.25,252.4850581021667,-0.11128596215147485,0.018783271202706255,down,up,0.0
"Tesla, Inc.",2024-07-19,239.2,2024-07-22,1,251.51,240.6894852081336,0.051463210702341146,0.006226944850056862,up,up,1.0
"Tesla, Inc.",2024-07-19,239.2,2024-07-23,2,246.38,239.71652883629378,0.030016722408026785,0.002159401489522522,up,up,1.0
"Tesla, Inc.",2024-07-19,239.2,2024-07-24,3,215.99,241.2255357726157,-0.09703177257525075,0.008467958915617524,down,up,0.0
"Tesla, Inc.",2024-07-19,239.2,2024-07-25,4,220.25,241.3924388088952,-0.07922240802675581,0.009165714084010112,down,up,0.0
"Tesla, Inc.",2024-07-19,239.2,2024-07-26,5,219.80000000000004,242.98865932359794,-0.08110367892976568,0.01583887677089446,down,up,0.0
"Tesla, Inc.",2024-07-22,251.51,2024-07-23,1,246.38,251.09657664370772,-0.020396803308019545,-0.0016437650840613505,down,flat,0.0
"Tesla, Inc.",2024-07-22,251.51,2024-07-24,2,215.99,251.60889269869938,-0.14122698898652133,0.000393195891612212,down,flat,0.0
"Tesla, Inc.",2024-07-22,251.51,2024-07-25,3,220.25,252.2322227352376,-0.12428929267225952,0.002871546798288768,down,up,0.0
"Tesla, Inc.",2024-07-22,251.51,2024-07-26,4,219.80000000000004,253.95435601532355,-0.12607848594489265,0.009718722974528105,down,up,0.0
"Tesla, Inc.",2024-07-22,251.51,2024-07-29,5,232.1,252.14066518027752,-0.07717386982624944,0.002507515328525832,down,up,0.0
"Tesla, Inc.",2024-07-23,246.38,2024-07-24,1,215.99,251.25879646020107,-0.12334605081581292,0.019801917607764726,down,up,0.0
"Tesla, Inc.",2024-07-23,246.38,2024-07-25,2,220.25,251.68491208897007,-0.10605568633817679,0.02153142336622319,down,up,0.0
"Tesla, Inc.",2024-07-23,246.38,2024-07-26,3,219.80000000000004,252.81169889034675,-0.1078821332900396,0.026104792963498467,down,up,0.0
"Tesla, Inc.",2024-07-23,246.38,2024-07-29,4,232.1,251.4523169703165,-0.05795924993911844,0.02058737304292762,down,up,0.0
"Tesla, Inc.",2024-07-23,246.38,2024-07-30,5,222.61999999999998,250.97903506800412,-0.09643639905836521,0.01866643018103794,down,up,0.0
"Tesla, Inc.",2024-07-24,215.99,2024-07-25,1,220.25,211.4091295960211,0.019723135330339325,-0.02120871523671886,up,down,0.0
"Tesla, Inc.",2024-07-24,215.99,2024-07-26,2,219.80000000000004,216.15536003903406,0.01763970554192338,0.0007655911803049017,up,flat,0.0
"Tesla, Inc.",2024-07-24,215.99,2024-07-29,3,232.1,213.25003947407012,0.0745867864252974,-0.012685589730681457,up,down,0.0
"Tesla, Inc.",2024-07-24,215.99,2024-07-30,4,222.61999999999998,212.33655753572015,0.030695865549330834,-0.016914868578544667,up,down,0.0
"Tesla, Inc.",2024-07-24,215.99,2024-07-31,5,232.07,213.39242913657432,0.07444789110606966,-0.012026347809739745,up,down,0.0
"Tesla, Inc.",2024-07-25,220.25,2024-07-26,1,219.80000000000004,225.8201206189752,-0.0020431328036320555,0.025289991459592327,down,up,0.0
"Tesla, Inc.",2024-07-25,220.25,2024-07-29,2,232.1,222.42373114911288,0.05380249716231553,0.009869380926732722,up,up,1.0
"Tesla, Inc.",2024-07-25,220.25,2024-07-30,3,222.61999999999998,223.2179320425277,0.010760499432463001,0.013475287366754629,up,up,1.0
"Tesla, Inc.",2024-07-25,220.25,2024-07-31,4,232.07,223.18988625910518,0.05366628830874004,0.013347951233167671,up,up,1.0
"Tesla, Inc.",2024-07-25,220.25,2024-08-01,5,216.86,223.90563861706465,-0.01539160045402945,0.016597678170554613,down,up,0.0
"Tesla, Inc.",2024-07-26,219.80000000000004,2024-07-29,1,232.1,218.25993038872792,0.05595996360327549,-0.00700668612953647,up,down,0.0
"Tesla, Inc.",2024-07-26,219.80000000000004,2024-07-30,2,222.61999999999998,218.97999393022184,0.012829845313921454,-0.0037306918552238487,up,down,0.0
"Tesla, Inc.",2024-07-26,219.80000000000004,2024-07-31,3,232.07,217.50779160799024,0.05582347588716993,-0.010428609608779787,up,down,0.0
"Tesla, Inc.",2024-07-26,219.80000000000004,2024-08-01,4,216.86,219.24149264151765,-0.013375796178344066,-0.0025409797929135,down,down,1.0
"Tesla, Inc.",2024-07-26,219.80000000000004,2024-08-02,5,207.67,217.06924424114965,-0.05518653321201115,-0.012423820558918981,down,down,1.0
"Tesla, Inc.",2024-07-29,232.1,2024-07-30,1,222.61999999999998,231.22936409961477,-0.04084446359327884,-0.0037511240861060934,down,down,1.0
"Tesla, Inc.",2024-07-29,232.1,2024-07-31,2,232.07,228.9273986201112,-0.00012925463162430479,-0.013669114088275697,flat,down,0.0
"Tesla, Inc.",2024-07-29,232.1,2024-08-01,3,216.86,231.53262632419563,-0.06566135286514425,-0.0024445225153139237,down,down,1.0
"Tesla, Inc.",2024-07-29,232.1,2024-08-02,4,207.67,229.2834685176349,-0.10525635501938822,-0.012134991307044778,down,down,1.0
"Tesla, Inc.",2024-07-29,232.1,2024-08-05,5,198.88,232.63554106726048,-0.14312796208530806,0.002307372112281266,down,up,0.0
"Tesla, Inc.",2024-07-30,222.61999999999998,2024-07-31,1,232.07,223.93369056571228,0.042449016260893084,0.005901044675735813,up,up,1.0
"Tesla, Inc.",2024-07-30,222.61999999999998,2024-08-01,2,216.86,226.9524801656334,-0.02587368610187747,0.019461324973647595,down,up,0.0
"Tesla, Inc.",2024-07-30,222.61999999999998,2024-08-02,3,207.67,224.71551778998412,-0.06715479292067196,0.009412980819262165,down,up,0.0
"Tesla, Inc.",2024-07-30,222.61999999999998,2024-08-05,4,198.88,227.7454803050893,-0.10663911598239144,0.023023449398478692,down,up,0.0
"Tesla, Inc.",2024-07-30,222.61999999999998,2024-08-06,5,200.64,225.72679599708346,-0.09873326745126221,0.013955601460261795,down,up,0.0
"Tesla, Inc.",2024-07-31,232.07,2024-08-01,1,216.86,233.05349834038898,-0.06554056965570725,0.004237938296156292,down,up,0.0
"Tesla, Inc.",2024-07-31,232.07,2024-08-02,2,207.67,230.4308342000092,-0.10514069030895853,-0.007063238677945414,down,down,1.0
"Tesla, Inc.",2024-07-31,232.07,2024-08-05,3,198.88,233.7114467424703,-0.14301719308829233,0.007073067361013028,down,up,0.0
"Tesla, Inc.",2024-07-31,232.07,2024-08-06,4,200.64,231.89133470640982,-0.135433274443056,-0.0007698767337017769,down,flat,0.0
"Tesla, Inc.",2024-07-31,232.07,2024-08-07,5,191.76,238.6816069518086,-0.1736975912440212,0.028489709793633803,down,up,0.0
"Tesla, Inc.",2024-08-01,216.86,2024-08-02,1,207.67,218.22405486419225,-0.042377570782993756,0.006290025196865446,down,up,0.0
"Tesla, Inc.",2024-08-01,216.86,2024-08-05,2,198.88,222.66104663787831,-0.08291063358849035,0.026750192003496726,down,up,0.0
"Tesla, Inc.",2024-08-01,216.86,2024-08-06,3,200.64,220.852310199398,-0.07479479848750357,0.018409620028580608,down,up,0.0
"Tesla, Inc.",2024-08-01,216.86,2024-08-07,4,191.76,227.01144023141435,-0.11574287558793701,0.04681103122481942,down,up,0.0
"Tesla, Inc.",2024-08-01,216.86,2024-08-08,5,198.84,224.89482683948316,-0.08309508438624001,0.037050755508084225,down,up,0.0
"Tesla, Inc.",2024-08-02,207.67,2024-08-05,1,198.88,211.14545875692184,-0.04232676843068326,0.01673548782646436,down,up,0.0
"Tesla, Inc.",2024-08-02,207.67,2024-08-06,2,200.64,210.03331093532512,-0.03385178408051236,0.011380126813334288,down,up,0.0
"Tesla, Inc.",2024-08-02,207.67,2024-08-07,3,191.76,215.34237415849043,-0.07661193239273847,0.0369450289328764,down,up,0.0
"Tesla, Inc.",2024-08-02,207.67,2024-08-08,4,198.84,213.25603259361185,-0.042519381711368924,0.026898601596821215,down,up,0.0
"Tesla, Inc.",2024-08-02,207.67,2024-08-09,5,200.0,211.60804488379102,-0.03693359657148355,0.018962993613863516,down,up,0.0
"Tesla, Inc.",2024-08-05,198.88,2024-08-06,1,200.64,190.98415291681104,0.008849557522123849,-0.0397015641753266,up,down,0.0
"Tesla, Inc.",2024-08-05,198.88,2024-08-07,2,191.76,197.77887001059014,-0.03580048270313759,-0.005536655216260336,down,down,1.0
"Tesla, Inc.",2024-08-05,198.88,2024-08-08,3,198.84,194.13785071702,-0.00020112630732095757,-0.02384427435126707,flat,down,0.0
"Tesla, Inc.",2024-08-05,198.88,2024-08-09,4,200.0,193.02037996084113,0.005631536604987955,-0.029463093519503568,up,down,0.0
"Tesla, Inc.",2024-08-05,198.88,2024-08-12,5,197.49,191.6862408864049,-0.006989139179404598,-0.036171355156853845,down,down,1.0
"Tesla, Inc.",2024-08-06,200.64,2024-08-07,1,191.76,205.29334244859328,-0.04425837320574161,0.023192496254950623,down,up,0.0
"Tesla, Inc.",2024-08-06,200.64,2024-08-08,2,198.84,201.5194969646755,-0.008971291866028623,0.004383457758550264,down,up,0.0
"Tesla, Inc.",2024-08-06,200.64,2024-08-09,3,200.0,202.73810600110377,-0.0031897926634768064,0.010457067389871347,down,up,0.0
"Tesla, Inc.",2024-08-06,200.64,2024-08-12,4,197.49,199.63073757791724,-0.015699760765550127,-0.005030215421066297,down,down,1.0
"Tesla, Inc.",2024-08-06,200.64,2024-08-13,5,207.83,201.62597216644227,0.03583532695374814,0.004914135598296854,up,up,1.0
"Tesla, Inc.",2024-08-07,191.76,2024-08-08,1,198.84,192.5497046603726,0.036921151439299194,0.004118192847166359,up,up,1.0
"Tesla, Inc.",2024-08-07,191.76,2024-08-09,2,200.0,194.53420363689378,0.04297037964121824,0.014467061101865809,up,up,1.0
"Tesla, Inc.",2024-08-07,191.76,2024-08-12,3,197.49,190.95576325792433,0.029881101376721,-0.004193975501020334,up,down,0.0
"Tesla, Inc.",2024-08-07,191.76,2024-08-13,4,207.83,192.961704841293,0.08380267000417199,0.0062667127727002924,up,up,1.0
"Tesla, Inc.",2024-08-07,191.76,2024-08-14,5,201.38,191.59059128715757,0.05016687526074262,-0.0008834413477389746,up,flat,0.0
"Tesla, Inc.",2024-08-08,198.84,2024-08-09,1,200.0,196.8603838912359,0.005833836250251441,-0.009955824324904975,up,down,0.0
"Tesla, Inc.",2024-08-08,198.84,2024-08-12,2,197.49,193.22383156396683,-0.006789378394689169,-0.02824466121521413,down,down,1.0
"Tesla, Inc.",2024-08-08,198.84,2024-08-13,3,207.83,195.6539583279332,0.04521223093944885,-0.01602314258734061,up,down,0.0
"Tesla, Inc.",2024-08-08,198.84,2024-08-14,4,201.38,194.06252691703338,0.012774089720378154,-0.02402672039311317,up,down,0.0
"Tesla, Inc.",2024-08-08,198.84,2024-08-15,5,214.14,197.1292238549369,0.07694628847314415,-0.00860378266477121,up,down,0.0
"Tesla, Inc.",2024-08-09,200.0,2024-08-12,1,197.49,197.9360898163635,-0.012549999999999955,-0.010319550918182471,down,down,1.0
"Tesla, Inc.",2024-08-09,200.0,2024-08-13,2,207.83,199.8657314232887,0.03915000000000006,-0.0006713428835564628,up,flat,0.0
"Tesla, Inc.",2024-08-09,200.0,2024-08-14,3,201.38,197.91572928161673,0.006899999999999977,-0.01042135359191633,up,down,0.0
"Tesla, Inc.",2024-08-09,200.0,2024-08-15,4,214.14,201.58386289669303,0.07069999999999993,0.007919314483465173,up,up,1.0
"Tesla, Inc.",2024-08-09,200.0,2024-08-16,5,216.12,202.450543028528,0.08060000000000002,0.012252715142639942,up,up,1.0
"Tesla, Inc.",2024-08-12,197.49,2024-08-13,1,207.83,196.9513432458443,0.05235708137120868,-0.0027275140723870064,up,down,0.0
"Tesla, Inc.",2024-08-12,197.49,2024-08-14,2,201.38,195.23897712997314,0.0196971998582206,-0.011398161274124626,up,down,0.0
"Tesla, Inc.",2024-08-12,197.49,2024-08-15,3,214.14,198.89775097530605,0.08430806623120146,0.007128213961750184,up,up,1.0
"Tesla, Inc.",2024-08-12,197.49,2024-08-16,4,216.12,199.59196039717136,0.09433389032356065,0.01064337635916428,up,up,1.0
"Tesla, Inc.",2024-08-12,197.49,2024-08-19,5,222.72,201.7945320747768,0.12775330396475765,0.02179620271799484,up,up,1.0
"Tesla, Inc.",2024-08-13,207.83,2024-08-14,1,201.38,205.12781251298307,-0.031034980512919294,-0.013001912558422472,down,down,1.0
"Tesla, Inc.",2024-08-13,207.83,2024-08-15,2,214.14,207.89079202562897,0.030361353028917737,0.0002925084233698505,up,flat,0.0
"Tesla, Inc.",2024-08-13,207.83,2024-08-16,3,216.12,208.84952491525962,0.03988837030265117,0.004905571453878694,up,up,1.0
"Tesla, Inc.",2024-08-13,207.83,2024-08-19,4,222.72,211.28610918755817,0.07164509454842893,0.01662950097463386,up,up,1.0
"Tesla, Inc.",2024-08-13,207.83,2024-08-20,5,221.1,210.6172915869809,0.06385026223355618,0.013411401563686181,up,up,1.0
"Tesla, Inc.",2024-08-14,201.38,2024-08-15,1,214.14,205.09828577069274,0.06336279670275097,0.01846402706670347,up,up,1.0
"Tesla, Inc.",2024-08-14,201.38,2024-08-16,2,216.12,206.23518425640634,0.07319495481179863,0.02410956528158877,up,up,1.0
"Tesla, Inc.",2024-08-14,201.38,2024-08-19,3,222.72,208.8037018473009,0.10596881517529051,0.036864146624793516,up,up,1.0
"Tesla, Inc.",2024-08-14,201.38,2024-08-20,4,221.1,207.76137189192107,0.09792432217697884,0.031688210805050535,up,up,1.0
"Tesla, Inc.",2024-08-14,201.38,2024-08-21,5,223.27,207.29178634337853,0.10869997020558156,0.029356372744952515,up,up,1.0
"Tesla, Inc.",2024-08-15,214.14,2024-08-16,1,216.12,213.00955421149777,0.009246287475483414,-0.005279003401990355,up,down,0.0
"Tesla, Inc.",2024-08-15,214.14,2024-08-19,2,222.72,215.30919897709447,0.04006724572709448,0.005459974675887184,up,up,1.0
"Tesla, Inc.",2024-08-15,214.14,2024-08-20,3,221.1,215.18241440204247,0.03250210142897174,0.004867910722155982,up,up,1.0
"Tesla, Inc.",2024-08-15,214.14,2024-08-21,4,223.27,214.3472061686713,0.0426356589147288,0.0009676201021356114,up,flat,0.0
"Tesla, Inc.",2024-08-15,214.14,2024-08-22,5,210.66,217.40370966508186,-0.016251050714485803,0.015241008989828506,down,up,0.0
"Tesla, Inc.",2024-08-16,216.12,2024-08-19,1,222.72,214.76909661660756,0.030538589672404193,-0.0062507097140128125,up,down,0.0
"Tesla, Inc.",2024-08-16,216.12,2024-08-20,2,221.1,214.9820635346008,0.023042754025541318,-0.005265299210620058,up,down,0.0
"Tesla, Inc.",2024-08-16,216.12,2024-08-21,3,223.27,215.50738595459288,0.0330834721451046,-0.0028346013576121027,up,down,0.0
"Tesla, Inc.",2024-08-16,216.12,2024-08-22,4,210.66,217.23708405259,-0.02526374236535262,0.0051688138653988615,down,up,0.0
"Tesla, Inc.",2024-08-16,216.12,2024-08-23,5,220.32,216.2893112904788,0.019433647973348088,0.0007834133373995378,up,flat,0.0
"Tesla, Inc.",2024-08-19,222.72,2024-08-20,1,221.1,220.8611335288958,-0.007273706896551745,-0.008346203623851441,down,down,1.0
"Tesla, Inc.",2024-08-19,222.72,2024-08-21,2,223.27,220.85628713656797,0.002469468390804649,-0.008367963646875124,up,down,0.0
"Tesla, Inc.",2024-08-19,222.72,2024-08-22,3,210.66,222.4879298001576,-0.054148706896551733,-0.0010419818599246196,down,flat,0.0
"Tesla, Inc.",2024-08-19,222.72,2024-08-23,4,220.32,221.97561585343556,-0.010775862068965542,-0.0033422420373762684,down,down,1.0
"Tesla, Inc.",2024-08-19,222.72,2024-08-26,5,213.21,223.3445106167253,-0.04269935344827582,0.002804016777681855,down,up,0.0
"Tesla, Inc.",2024-08-20,221.1,2024-08-21,1,223.27,224.5248612720357,0.009814563545906901,0.01549010073286166,up,up,1.0
"Tesla, Inc.",2024-08-20,221.1,2024-08-22,2,210.66,225.9512837662836,-0.04721845318860243,0.02194158193705841,down,up,0.0
"Tesla, Inc.",2024-08-20,221.1,2024-08-23,3,220.32,225.89636598815127,-0.003527815468113981,0.021693197594533153,down,up,0.0
"Tesla, Inc.",2024-08-20,221.1,2024-08-26,4,213.21,227.05617370348963,-0.03568521031207592,0.02693882272044161,down,up,0.0
"Tesla, Inc.",2024-08-20,221.1,2024-08-27,5,209.21,226.70710025172895,-0.05377657168701939,0.025360019229891232,down,up,0.0
"Tesla, Inc.",2024-08-21,223.27,2024-08-22,1,210.66,222.34497051378537,-0.056478702915752285,-0.004143097980985535,down,down,1.0
"Tesla, Inc.",2024-08-21,223.27,2024-08-23,2,220.32,222.62041733457085,-0.013212702109553531,-0.002909404153845858,down,down,1.0
"Tesla, Inc.",2024-08-21,223.27,2024-08-26,3,213.21,223.69022092824883,-0.04505755363461281,0.0018821199814073725,down,flat,0.0
"Tesla, Inc.",2024-08-21,223.27,2024-08-27,4,209.21,223.25177958699499,-0.06297308191875309,-8.160708113506155e-05,down,flat,0.0
"Tesla, Inc.",2024-08-21,223.27,2024-08-28,5,205.75,223.22452518940193,-0.07847001388453446,-0.0002036763138714551,down,flat,0.0
"Tesla, Inc.",2024-08-22,210.66,2024-08-23,1,220.32,217.01679778054512,0.04585588151523781,0.030175627933851337,up,up,1.0
"Tesla, Inc.",2024-08-22,210.66,2024-08-26,2,213.21,218.62312594887817,0.012104813443463454,0.03780084472077363,up,up,1.0
"Tesla, Inc.",2024-08-22,210.66,2024-08-27,3,209.21,217.92022912462303,-0.006883129212949723,0.034464203572690776,down,up,0.0
"Tesla, Inc.",2024-08-22,210.66,2024-08-28,4,205.75,217.91917369423882,-0.02330769961074716,0.03445919345978746,down,up,0.0
"Tesla, Inc.",2024-08-22,210.66,2024-08-29,5,206.28,217.6206565890788,-0.02079179720877241,0.033042137041103245,down,up,0.0
"Tesla, Inc.",2024-08-23,220.32,2024-08-26,1,213.21,219.3286470366994,-0.03227124183006529,-0.004499604953252474,down,down,1.0
"Tesla, Inc.",2024-08-23,220.32,2024-08-27,2,209.21,218.62289887079572,-0.05042665214233835,-0.007702891835531365,down,down,1.0
"Tesla, Inc.",2024-08-23,220.32,2024-08-28,3,205.75,218.8670900967625,-0.06613108206245458,-0.006594543860010427,down,down,1.0
"Tesla, Inc.",2024-08-23,220.32,2024-08-29,4,206.28,218.38115880254225,-0.0637254901960784,-0.00880011436754606,down,down,1.0
"Tesla, Inc.",2024-08-23,220.32,2024-08-30,5,214.11,217.78378270046704,-0.02818627450980383,-0.011511516428526462,down,down,1.0
"Tesla, Inc.",2024-08-26,213.21,2024-08-27,1,209.21,214.8828065277886,-0.01876084611415975,0.00784581646165093,down,up,0.0
"Tesla, Inc.",2024-08-26,213.21,2024-08-28,2,205.75,215.40894808263755,-0.03498897800290797,0.010313531647847393,down,up,0.0
"Tesla, Inc.",2024-08-26,213.21,2024-08-29,3,206.28,214.43823550805485,-0.03250316589278179,0.005760684339640903,down,up,0.0
"Tesla, Inc.",2024-08-26,213.21,2024-08-30,4,214.11,214.14279678335015,0.00422119037568597,0.004375014227053805,up,up,1.0
"Tesla, Inc.",2024-08-26,213.21,2024-09-03,5,210.6,213.66553686916382,-0.0122414520894893,0.002136564275427081,down,up,0.0
"Tesla, Inc.",2024-08-27,209.21,2024-08-28,1,205.75,210.3620614445236,-0.016538406385928052,0.0055067226448237755,down,up,0.0
"Tesla, Inc.",2024-08-27,209.21,2024-08-29,2,206.28,209.8935471252725,-0.014005066679413062,0.0032672774975980937,down,up,0.0
"Tesla, Inc.",2024-08-27,209.21,2024-08-30,3,214.11,209.48023631588234,0.02342144256966687,0.001291698847484962,up,flat,0.0
"Tesla, Inc.",2024-08-27,209.21,2024-09-03,4,210.6,208.90558647192802,0.006644041871803385,-0.0014550620337077096,up,flat,0.0
"Tesla, Inc.",2024-08-27,209.21,2024-09-04,5,219.41,208.88443805133136,0.04875483963481664,-0.001556149078288083,up,flat,0.0
"Tesla, Inc.",2024-08-28,205.75,2024-08-29,1,206.28,207.03952267981495,0.002575941676792229,0.006267424932271936,up,up,1.0
"Tesla, Inc.",2024-08-28,205.75,2024-08-30,2,214.11,206.8425016002114,0.040631834750911366,0.005309849818767398,up,up,1.0
"Tesla, Inc.",2024-08-28,205.75,2024-09-03,3,210.6,205.88021328108496,0.023572296476306168,0.0006328713539973889,up,flat,0.0
"Tesla, Inc.",2024-08-28,205.75,2024-09-04,4,219.41,206.11090992236817,0.06639125151883352,0.0017541186992377415,up,flat,0.0
"Tesla, Inc.",2024-08-28,205.75,2024-09-05,5,230.17,206.22073896357608,0.11868772782503031,0.0022879171984256717,up,up,1.0
"Tesla, Inc.",2024-08-29,206.28,2024-08-30,1,214.11,210.05863949454863,0.037958115183246134,0.01831801189911105,up,up,1.0
"Tesla, Inc.",2024-08-29,206.28,2024-09-03,2,210.6,208.82768977807433,0.020942408376963317,0.012350638831075861,up,up,1.0
"Tesla, Inc.",2024-08-29,206.28,2024-09-04,3,219.41,209.03869934286956,0.06365134768276128,0.013373566719359908,up,up,1.0
"Tesla, Inc.",2024-08-29,206.28,2024-09-05,4,230.17,209.36745286928667,0.11581345743649402,0.01496729139658069,up,up,1.0
"Tesla, Inc.",2024-08-29,206.28,2024-09-06,5,210.73,210.46326161438787,0.021572619740158953,0.02027953080467265,up,up,1.0
"Tesla, Inc.",2024-08-30,214.11,2024-09-03,1,210.6,210.6744605120425,-0.016393442622950907,-0.016045675064020958,down,down,1.0
"Tesla, Inc.",2024-08-30,214.11,2024-09-04,2,219.41,210.6861836157803,0.02475363131100828,-0.015990922349351826,up,down,0.0
"Tesla, Inc.",2024-08-30,214.11,2024-09-05,3,230.17,210.91179049578054,0.07500817336882898,-0.014937226211851277,up,down,0.0
"Tesla, Inc.",2024-08-30,214.11,2024-09-06,4,210.73,212.19733220165463,-0.01578627808136016,-0.008933108207675408,down,down,1.0
"Tesla, Inc.",2024-08-30,214.11,2024-09-09,5,216.27,212.0198172113349,0.010088272383354333,-0.009762191344005966,up,down,0.0
"Tesla, Inc.",2024-09-03,210.6,2024-09-04,1,219.41,214.7338419997681,0.04183285849952518,0.01962887939111156,up,up,1.0
"Tesla, Inc.",2024-09-03,210.6,2024-09-05,2,230.17,214.57573238254594,0.09292497625830956,0.018878121474577125,up,up,1.0
"Tesla, Inc.",2024-09-03,210.6,2024-09-06,3,210.73,215.84328813919547,0.0006172839506172624,0.024896904744517907,flat,up,0.0
"Tesla, Inc.",2024-09-03,210.6,2024-09-09,4,216.27,215.89117158215518,0.026923076923077,0.025124271520205067,up,up,1.0
"Tesla, Inc.",2024-09-03,210.6,2024-09-10,5,226.17,216.73394880718877,0.0739316239316239,0.029126062712197403,up,up,1.0
"Tesla, Inc.",2024-09-04,219.41,2024-09-05,1,230.17,216.181671553843,0.04904060890570161,-0.014713679623339901,up,down,0.0
"Tesla, Inc.",2024-09-04,219.41,2024-09-06,2,210.73,217.36695193794037,-0.039560639897908055,-0.009311553995076003,down,down,1.0
"Tesla, Inc.",2024-09-04,219.41,2024-09-09,3,216.27,217.54719298994917,-0.014311107059842242,-0.008490073424414702,down,down,1.0
"Tesla, Inc.",2024-09-04,219.41,2024-09-10,4,226.17,218.38364024692424,0.03080989927532925,-0.004677816658656179,up,down,0.0
"Tesla, Inc.",2024-09-04,219.41,2024-09-11,5,228.13,219.46824106658602,0.03974294699421174,0.00026544399337323233,up,flat,0.0
