mae,rmse,mape,r2,company,split
0.6363162994384766,0.6657183926392505,0.02932208776473999,-9.345024108886719,Alphabet Inc.,0
0.3612735867500305,0.4012562767916386,0.016563594341278076,-3.0617218017578125,Alphabet Inc.,0
0.44115370512008667,0.44311804231957264,0.02016807533800602,-10.070867538452148,Alphabet Inc.,0
0.21782532334327698,0.3315941345554862,0.009679293259978294,0.26093775033950806,Alphabet Inc.,0
0.40848082304000854,0.5324696676811774,0.018128234893083572,-1.1251153945922852,Alphabet Inc.,0
0.46532517671585083,0.5423465979041673,0.02060062251985073,-1.3573486804962158,Alphabet Inc.,0
0.7163704037666321,0.7642613158132314,0.031665489077568054,-8.922819137573242,Alphabet Inc.,0
0.7091037631034851,0.7228888060141724,0.03131511062383652,-53.07398223876953,Alphabet Inc.,0
0.13226890563964844,0.14520674158926916,0.005890140775591135,0.36916565895080566,Alphabet Inc.,0
0.19033583998680115,0.20065502325353426,0.008469589985907078,0.4662982225418091,Alphabet Inc.,0
0.3190872073173523,0.3979677722560942,0.014526484534144402,-0.356723427772522,Alphabet Inc.,0
0.4759101867675781,0.5372931980802975,0.0216887928545475,-2.6201348304748535,Alphabet Inc.,0
0.6232849359512329,0.6408776971154986,0.02851157821714878,-11.200674057006836,Alphabet Inc.,0
0.2459510862827301,0.2991517626924848,0.011292817071080208,-3.3834004402160645,Alphabet Inc.,0
0.2207176238298416,0.2333070424430519,0.01015471015125513,-3.5119223594665527,Alphabet Inc.,0
0.2378440797328949,0.2856511433153994,0.010972857475280762,-4.4895195960998535,Alphabet Inc.,0
0.3357013761997223,0.36729277461132404,0.015567782334983349,-10.447994232177734,Alphabet Inc.,0
0.46611136198043823,0.5839208102637488,0.021702343598008156,-18.577470779418945,Alphabet Inc.,0
0.726178765296936,0.8943077707780772,0.03379247337579727,-58.971527099609375,Alphabet Inc.,0
0.9341357946395874,1.1609071812322398,0.04311845451593399,-38.059383392333984,Alphabet Inc.,0
1.2606995105743408,1.4961787665292419,0.05766221880912781,-23.13688087463379,Alphabet Inc.,0
1.5388206243515015,1.7081406259781615,0.07022139430046082,-37.383331298828125,Alphabet Inc.,0
1.5660480260849,1.667930298837756,0.0714731514453888,-61.488685607910156,Alphabet Inc.,0
1.377367377281189,1.4137746191200022,0.06288109719753265,-91.02365112304688,Alphabet Inc.,0
1.0603606700897217,1.0816145552458556,0.04851192981004715,-47.696693420410156,Alphabet Inc.,0
0.6176376342773438,0.6682552370222268,0.028223147615790367,-30.307178497314453,Alphabet Inc.,0
0.6124832034111023,0.6543763752934706,0.027786772698163986,-5.421838760375977,Alphabet Inc.,0
0.6106525659561157,0.6570121789584369,0.02750464715063572,-4.654806137084961,Alphabet Inc.,0
0.3855041563510895,0.49250392733135984,0.01725766621530056,-2.977966785430908,Alphabet Inc.,0
0.5009498596191406,0.5535759332359312,0.022488880902528763,-6.150609970092773,Alphabet Inc.,0
0.2822776734828949,0.3179376535417153,0.01269575022161007,-0.14712083339691162,Alphabet Inc.,0
0.29469412565231323,0.32760955425051413,0.013513776473701,-0.15485739707946777,Alphabet Inc.,0
0.3736400604248047,0.39736521175025263,0.017189553007483482,-4.224268913269043,Alphabet Inc.,0
0.172953799366951,0.20284146914612436,0.007977188564836979,-1.42826247215271,Alphabet Inc.,0
0.2278648316860199,0.2559592074083766,0.010505306534469128,-3.0401387214660645,Alphabet Inc.,0
0.133076474070549,0.15142167249025779,0.0060866111889481544,0.28473764657974243,Alphabet Inc.,0
0.14276809990406036,0.17912960519347954,0.006486568599939346,-1.236989974975586,Alphabet Inc.,0
0.26348990201950073,0.31732218236616716,0.01195899210870266,-9.342362403869629,Alphabet Inc.,0
0.6165340542793274,0.7751944267285189,0.027849996462464333,-47.61860275268555,Alphabet Inc.,0
1.0190922021865845,1.167629332965325,0.0457296259701252,-35.12870788574219,Alphabet Inc.,0
1.0818198919296265,1.2189914757584657,0.048306308686733246,-26.375425338745117,Alphabet Inc.,0
1.1604855060577393,1.2291591881131183,0.05165944620966911,-37.56525802612305,Alphabet Inc.,0
1.0645900964736938,1.1074062662521582,0.04707068204879761,-26.117206573486328,Alphabet Inc.,0
0.8989971280097961,0.9249628691051198,0.03951061889529228,-20.76767349243164,Alphabet Inc.,0
0.7052284479141235,0.7502280921597482,0.030820485204458237,-11.904441833496094,Alphabet Inc.,0
0.6730823516845703,0.7047190293323402,0.029356975108385086,-17.715242385864258,Alphabet Inc.,0
0.639255166053772,0.6558634436948623,0.02784653939306736,-132.42140197753906,Alphabet Inc.,0
0.20737914741039276,0.24945364050329547,0.009033134207129478,-3.2205023765563965,Alphabet Inc.,0
0.2393798828125,0.2541813753645652,0.010551865212619305,-0.08359313011169434,Alphabet Inc.,0
0.18181267380714417,0.29432432003673364,0.008099129423499107,-1.06333327293396,Alphabet Inc.,0
0.1824897825717926,0.21628701337023126,0.008110607042908669,-0.36848151683807373,Alphabet Inc.,0
